Date,Ticker,Episode_ID,Rebound_Date,Prior_Close,Prior_Prior_Close,SMA20,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2018-04-06,BA,BA:2018-04-05,2018-04-05,336.3999938964844,327.44000244140625,330.82000122070315,330.6099853515625,334.5899963378906,322.2099914550781,326.1199951171875,341.3124017333984,-0.01488740594842819,-0.0020765713270746167,65,2018-04-09,332.25,-0.0294055350298626,-0.014717877045711,-0.0089390555927859,2018-04-09,2018-04-11,2018-04-13
2018-12-19,BA,BA:2018-12-18,2018-12-18,328.05999755859375,316.1300048828125,327.2580001831055,329.3299865722656,333.4800109863281,316.1000061035156,319.54998779296875,345.194599609375,-0.05326981231823735,-0.08862094303184631,243,2018-12-20,317.0,-0.0124606063313288,-0.0720504616337244,0.0004416865881309,2018-12-20,2018-12-24,2018-12-27
2019-04-15,BA,BA:2019-04-12,2019-04-12,379.6400146484375,370.1600036621094,377.19750061035154,376.7000122070313,377.8999938964844,373.6799926757813,375.4599914550781,397.67919921875,-0.04593548687970905,-0.004666768173228308,322,2019-04-16,376.510009765625,0.0138375908208159,0.0094552534229033,-0.0066134251078826,2019-04-16,2019-04-18,2019-04-23
2019-04-17,BA,BA:2019-04-16,2019-04-16,381.7200012207031,375.4599914550781,377.6800003051758,384.1000061035156,384.19000244140625,377.4800109863281,377.5199890136719,396.72039916992185,-0.039392647252546986,-0.023109401866402757,324,2019-04-18,377.5199890136719,0.0067546577260959,-0.0092710322681039,0.013986011159546,2019-04-18,2019-04-23,2019-04-25
2019-04-22,BA,BA:2019-04-18,2019-04-18,380.0700073242187,377.5199890136719,378.69850006103513,375.69000244140625,378.9500122070313,374.8999938964844,375.1700134277344,395.499599609375,-0.04046858997323988,-0.03988778510492985,326,2019-04-23,375.5400085449219,-0.0040475568425838,0.0193321059883249,0.0093464855093514,2019-04-23,2019-04-25,2019-04-29
2019-06-11,BA,BA:2019-06-10,2019-06-10,353.79998779296875,353.70001220703125,350.10849914550784,355.4200134277344,355.4700012207031,348.1300048828125,349.3299865722656,364.77699890136716,-0.03179587821798435,-0.003099481889076827,361,2019-06-12,349.0,-0.0056447026381177,-0.0052721958105748,0.0715186001578169,2019-06-12,2019-06-14,2019-06-18
2020-01-17,BA,BA:2020-01-16,2020-01-16,332.0,329.79998779296875,331.3760009765625,332.3900146484375,332.5,323.0,324.1499938964844,346.5013995361328,-0.04373528471795618,-0.003960180292852278,514,2020-01-21,322.6000061035156,-0.0286113168372551,-0.0149100975436755,-0.0185988837150694,2020-01-21,2020-01-23,2020-01-27
2020-04-16,BA,BA:2020-04-15,2020-04-15,145.97999572753906,141.0,138.2409996032715,141.4600067138672,143.24000549316406,134.0,134.24000549316406,220.60779907226564,-0.3491224148766998,-0.02118817000832507,575,2020-04-17,149.41000366210938,0.0307208100220042,-0.0875443511843765,-0.0781072075691599,2020-04-17,2020-04-21,2020-04-23
2020-08-06,BA,BA:2020-08-05,2020-08-05,174.27999877929688,165.07000732421875,173.01149978637696,172.8000030517578,175.57000732421875,170.60000610351562,172.1999969482422,179.02520080566407,-0.0240329489681933,-0.03064683637907961,653,2020-08-07,171.5,-0.0086297126970207,0.0503207281796647,0.0188337943296739,2020-08-07,2020-08-11,2020-08-13
2020-09-18,BA,BA:2020-09-17,2020-09-17,167.52999877929688,167.4600067138672,168.28350143432618,165.66000366210938,169.72000122070312,161.02000427246094,161.13999938964844,171.2960006713867,-0.02336965085728715,-0.04148071890740157,683,2020-09-21,157.8300018310547,-0.0093771507974972,-0.042133999101082,-0.0114046951205423,2020-09-21,2020-09-23,2020-09-25
2021-01-21,BA,BA:2021-01-20,2021-01-20,211.4499969482422,210.7100067138672,211.64450073242188,211.72000122070312,211.92999267578125,206.33999633789065,207.41000366210935,213.3084002685547,-0.004074150934650134,-0.0008505785116339482,768,2021-01-22,205.5500030517578,0.0014108162579777,-0.0169788637380134,-0.0404768046737695,2021-01-22,2021-01-26,2021-01-28
2021-05-10,BA,BA:2021-05-07,2021-05-07,235.47000122070312,229.80999755859375,238.832999420166,236.83999633789065,241.1000061035156,232.5,232.92999267578125,243.5217999267578,-0.031399802486619555,-0.01220741506209777,843,2021-05-11,226.55999755859375,0.0102401454326408,-0.0173022519914686,0.006267647352786,2021-05-11,2021-05-13,2021-05-17
2021-09-16,BA,BA:2021-09-15,2021-09-15,214.22000122070312,211.57000732421875,216.13550033569337,213.9600067138672,216.30999755859375,213.30999755859375,213.36000061035156,223.00340026855469,-0.04097114766379595,-0.024054664142582616,933,2021-09-17,213.1199951171875,0.001126151926909,-0.0216310093654829,0.037443746101534,2021-09-17,2021-09-21,2021-09-23
2022-04-20,BA,BA:2022-04-19,2022-04-19,185.97999572753903,179.85000610351562,184.71949920654296,187.2400054931641,187.33999633789065,182.86000061035156,183.5500030517578,191.34419921875,-0.0309079983738344,-0.02719948293470642,1082,2022-04-21,188.72999572753903,-0.0408519664579904,-0.0679276869371486,-0.1815821002992332,2022-04-21,2022-04-25,2022-04-27
2023-03-21,BA,BA:2023-03-20,2023-03-20,204.77000427246097,201.0500030517578,204.88450088500977,207.3000030517578,207.86000061035156,203.88999938964844,204.6999969482422,208.7256002807617,-0.019730788900041873,-0.033739118338347085,1312,2023-03-22,203.67999267578125,-0.036920607247086,-0.0301943937432969,0.0062844367837515,2023-03-22,2023-03-24,2023-03-28
2023-10-25,BA,BA:2023-10-24,2023-10-24,182.36000061035156,181.02999877929688,186.6864990234375,186.0,187.0,176.25,177.72999572753906,203.73239929199218,-0.10967029453504484,-0.0577171406986039,1463,2023-10-26,177.11000061035156,0.0111794688087383,0.0295861638253407,0.0692790030499486,2023-10-26,2023-10-30,2023-11-01
2024-02-08,BA,BA:2024-02-07,2024-02-07,211.9199981689453,208.5800018310547,209.53450088500978,212.3999938964844,213.1000061035156,208.72000122070312,209.22000122070312,231.67620025634767,-0.08607034437452621,-0.010320864257564732,1535,2024-02-09,209.77000427246097,-0.0027172966230119,-0.0253134263738529,-0.0211660502024843,2024-02-09,2024-02-13,2024-02-15
2024-10-08,BA,BA:2024-10-07,2024-10-07,155.91000366210938,155.0,155.31300048828126,155.99000549316406,156.6999969482422,154.13999938964844,154.64999389648438,164.49960052490235,-0.055750147839063846,-0.00249519758178951,1702,2024-10-09,152.0500030517578,-0.0176258328232853,-0.0067740793069649,0.0019730552169452,2024-10-09,2024-10-11,2024-10-15
2024-10-31,BA,BA:2024-10-30,2024-10-30,154.2899932861328,152.97999572753906,153.66799926757812,154.30999755859375,154.47999572753906,147.8800048828125,149.30999755859375,157.8402001953125,-0.02547082228965447,-0.003938028627420098,1719,2024-11-01,152.77999877929688,0.0118470845205884,-0.0116507317287535,-0.0117816668813963,2024-11-01,2024-11-05,2024-11-07
2024-11-05,BA,BA:2024-11-04,2024-11-04,155.07000732421875,154.58999633789062,153.4229995727539,157.47000122070312,157.66000366210938,150.64999389648438,151.0,156.62940032958986,-0.012789697647676568,-0.029720934691011003,1722,2024-11-06,152.3000030517578,-0.0337491745676568,-0.0040709807193231,-0.0468155268545164,2024-11-06,2024-11-08,2024-11-12
2025-10-14,BA,BA:2025-10-13,2025-10-13,215.55999755859375,210.72999572753903,216.47799987792968,213.5399932861328,217.9499969482422,212.2400054931641,214.3000030517578,223.73760009765624,-0.037241902604703614,-0.007002046524966832,1956,2025-10-15,215.0399932861328,-0.0048362784533246,-0.0097655827301497,0.0103236667132387,2025-10-15,2025-10-17,2025-10-21
2018-05-02,BAC,BAC:2018-05-01,2018-05-01,29.950000762939453,29.920000076293945,30.045499992370605,29.950000762939453,30.06999969482422,29.559999465942383,29.579999923706055,30.861599922180176,-0.03101399510320757,-0.002996010314412878,83,2018-05-03,29.510000228881836,-0.0105048954096239,0.0044052578704953,0.0410030184712915,2018-05-03,2018-05-07,2018-05-09
2018-10-05,BAC,BAC:2018-10-04,2018-10-04,30.43000030517578,30.0,30.357499980926512,30.600000381469727,30.649999618530273,30.049999237060547,30.229999542236328,30.788800010681154,-0.01210920121326664,-0.024366791146795963,192,2018-10-08,30.049999237060547,0.0073211722558648,-0.0269550577872699,-0.0529118200651049,2018-10-08,2018-10-10,2018-10-12
2020-10-21,BAC,BAC:2020-10-20,2020-10-20,24.13999938964844,23.719999313354492,24.305500030517578,24.219999313354492,24.34000015258789,24.010000228881836,24.049999237060547,25.048599967956545,-0.038476881848159006,-0.00943789255906291,706,2020-10-22,24.049999237060547,0.0340957017956677,0.0203742908112742,-0.0241164217091652,2020-10-22,2020-10-26,2020-10-28
2021-07-13,BAC,BAC:2021-07-12,2021-07-12,40.630001068115234,40.040000915527344,40.4730001449585,40.47999954223633,40.47999954223633,39.58000183105469,39.86000061035156,41.47940002441406,-0.02079394304389115,-0.02378659032139241,887,2021-07-14,39.11000061035156,-0.0063922269521476,-0.0304270627163141,-0.0363078998077728,2021-07-14,2021-07-16,2021-07-20
2021-07-30,BAC,BAC:2021-07-29,2021-07-29,38.68000030517578,38.130001068115234,38.79550018310547,38.5099983215332,38.83000183105469,38.04999923706055,38.36000061035156,40.53180000305176,-0.0473844869805925,-0.0038630316457760605,900,2021-08-02,38.400001525878906,-0.0114583964563053,-0.003385444347642,0.0455729148557617,2021-08-02,2021-08-04,2021-08-06
2022-05-05,BAC,BAC:2022-05-04,2022-05-04,38.619998931884766,37.130001068115234,38.03349990844727,38.04999923706055,38.209999084472656,36.869998931884766,37.540000915527344,40.45300010681152,-0.048716953359049686,-0.026222917789426203,1093,2022-05-06,37.369998931884766,0.0021408036751755,-0.0430827042111012,-0.0615466765533714,2022-05-06,2022-05-10,2022-05-12
2022-05-24,BAC,BAC:2022-05-23,2022-05-23,35.869998931884766,33.86000061035156,35.95350017547607,35.470001220703125,35.959999084472656,34.959999084472656,35.650001525878906,38.829800033569335,-0.07885819205003097,-0.013747594574759825,1106,2022-05-25,35.5,0.0095774690869827,0.042816914303202,0.0329576948998679,2022-05-25,2022-05-27,2022-06-01
2022-07-08,BAC,BAC:2022-07-07,2022-07-07,31.86000061035156,30.979999542236328,32.09249963760376,32.0099983215332,32.25,31.559999465942383,31.790000915527344,34.5119998550415,-0.07932909659183318,-0.02269932203699243,1136,2022-07-11,31.549999237060547,-0.0028526198023539,-0.0225039334910236,0.022187029472799,2022-07-11,2022-07-13,2022-07-15
2024-09-10,BAC,BAC:2024-09-09,2024-09-09,39.470001220703125,38.7599983215332,39.55349960327148,39.84000015258789,39.84000015258789,38.33000183105469,39.279998779296875,40.23899971008301,-0.019349608632044712,-0.007543355132196949,1682,2024-09-11,38.9900016784668,0.0002564329598047,-0.0087201882008551,0.0143625938570559,2024-09-11,2024-09-13,2024-09-17
2018-04-30,BLK,BLK:2018-04-27,2018-04-27,524.6500244140625,522.719970703125,525.0289978027344,525.4000244140625,528.780029296875,520.6699829101562,521.5,538.8481970214843,-0.027040670426786706,-0.00022866229533213822,81,2018-05-01,517.969970703125,0.0,-0.0121627847785049,0.010869365409678,2018-05-01,2018-05-03,2018-05-07
2018-08-01,BLK,BLK:2018-07-31,2018-07-31,502.760009765625,500.1799926757813,502.8515029907227,505.19000244140625,509.8699951171875,476.5700073242187,479.4500122070313,518.202398071289,-0.03219159771045599,-0.0041990078764945205,146,2018-08-02,474.2799987792969,0.0021717103439906,0.0193556394944098,0.0269250000981262,2018-08-02,2018-08-06,2018-08-08
2018-11-23,BLK,BLK:2018-11-21,2018-11-21,407.6199951171875,402.9200134277344,407.8800018310547,403.6600036621094,410.8999938964844,403.3299865722656,406.6099853515625,431.84819946289065,-0.05882212809327658,-0.04028445230278632,226,2018-11-26,413.1400146484375,0.0129495459075541,0.0342014180767706,0.0359926286245624,2018-11-26,2018-11-28,2018-11-30
2021-03-02,BLK,BLK:2021-03-01,2021-03-01,719.2000122070312,694.5,717.1864990234375,719.72998046875,723.5999755859375,713.6099853515625,716.3099975585938,721.81419921875,-0.0031261627059491204,-0.0052283166392352864,795,2021-03-03,718.5399780273438,-0.023728655766346,-0.0226291497031358,0.0048153506811901,2021-03-03,2021-03-05,2021-03-09
2021-03-08,BLK,BLK:2021-03-05,2021-03-05,702.280029296875,683.2100219726562,710.8654998779297,699.5599975585938,712.1699829101562,696.8400268554688,698.9600219726562,721.5897998046875,-0.026613272512348463,-0.011026399031427547,799,2021-03-09,707.97998046875,0.019802847422278,0.0199723368435862,0.0155795779558229,2021-03-09,2021-03-11,2021-03-15
2021-10-11,BLK,BLK:2021-10-08,2021-10-08,844.4000244140625,842.3499755859375,859.2274993896484,841.0800170898438,860.6099853515625,838.6300048828125,839.72998046875,894.8902026367188,-0.056998833106902125,-0.03455211505778111,950,2021-10-12,843.3900146484375,-0.0085369901018244,0.0582411390507899,0.0627467506029408,2021-10-12,2021-10-14,2021-10-18
2022-01-03,BLK,BLK:2021-12-31,2021-12-31,915.5599975585938,913.760009765625,914.2284912109375,918.3400268554688,922.0700073242188,905.4299926757812,911.72998046875,926.7169946289063,-0.011868454196293898,-0.006499908104519059,1008,2022-01-04,917.719970703125,-0.0005448285053848,-0.0242230540670463,-0.0483589169511631,2022-01-04,2022-01-06,2022-01-10
2022-07-18,BLK,BLK:2022-07-15,2022-07-15,600.3699951171875,588.6300048828125,612.9115020751954,605.4600219726562,613.3699951171875,594.5499877929688,597.530029296875,621.6395983886719,-0.036314341574133935,-0.014235490645848836,1142,2022-07-19,608.3200073242188,0.0329103420735918,0.0509435656582937,0.0457489754648348,2022-07-19,2022-07-21,2022-07-25
2023-03-22,BLK,BLK:2023-03-21,2023-03-21,662.1500244140625,643.5599975585938,662.8125030517579,660.0800170898438,667.4500122070312,647.8900146484375,648.3200073242188,709.3638000488281,-0.06930448565742642,-0.018542598091540796,1313,2023-03-23,653.280029296875,-0.0022961057015847,-0.0075924898209344,0.006031014617867,2023-03-23,2023-03-27,2023-03-29
2025-01-16,BLK,BLK:2025-01-15,2025-01-15,1013.1799926757812,963.1699829101562,1013.0309967041015,1016.5399780273438,1016.5399780273438,982.1799926757812,995.719970703125,1027.7031945800782,-0.013927529536622796,-0.013869616704014986,1770,2025-01-17,1000.9000244140624,0.004056346747489,0.0054351107090748,0.0195324081487693,2025-01-17,2025-01-22,2025-01-24
2025-01-22,BLK,BLK:2025-01-21,2025-01-21,1012.0900268554688,1004.9600219726562,1009.9080017089843,1012.47998046875,1013.8200073242188,998.25,1006.3400268554688,1027.45759765625,-0.015406897735937508,-0.008561650899814532,1773,2025-01-23,1003.9600219726562,0.0137156442435202,0.025877444186021,0.0484580683634345,2025-01-23,2025-01-27,2025-01-29
2025-03-03,BLK,BLK:2025-02-28,2025-02-28,977.780029296875,944.8900146484376,981.2884979248047,979.8400268554688,990.7899780273438,958.8400268554688,966.469970703125,1004.5745971679687,-0.028571363705357178,-0.002570599334359991,1800,2025-03-04,952.3599853515624,-0.0005985208670945,0.0076441990516722,-0.0389558319927123,2025-03-04,2025-03-06,2025-03-10
2025-12-01,BLK,BLK:2025-11-28,2025-11-28,1047.300048828125,1040.06005859375,1049.2639953613282,1039.0,1052.5699462890625,1037.0,1039.93994140625,1107.9980004882811,-0.05653421176107931,-0.020894661876140752,1989,2025-12-02,1043.0,-0.0041994294178451,0.0312367747408317,0.0182358768276607,2025-12-02,2025-12-04,2025-12-08
2018-12-17,CAT,CAT:2018-12-14,2018-12-14,126.7699966430664,125.9000015258789,126.99000053405761,126.8000030517578,127.6500015258789,123.68000030517578,124.47000122070312,129.3046012878418,-0.024472487071525273,-0.026568372863280287,241,2018-12-18,125.87000274658205,-0.0127115759799971,-0.034321121796762,-0.0708668118193242,2018-12-18,2018-12-20,2018-12-24
2022-05-18,CAT,CAT:2022-05-17,2022-05-17,213.08999633789065,207.19000244140625,212.0870002746582,213.83999633789065,217.8999938964844,207.52000427246097,207.94000244140625,217.06820098876952,-0.01851326835525935,-0.002481035443363311,1102,2022-05-19,205.86000061035156,0.0043718735733799,-0.0083066487360206,0.0167589475275107,2022-05-19,2022-05-23,2022-05-25
2023-05-01,CAT,CAT:2023-04-28,2023-04-28,218.8000030517578,214.3300018310547,219.91399993896488,219.33999633789065,221.9600067138672,216.52999877929688,217.27000427246097,227.37619903564453,-0.0401875232392257,-0.021816835585723893,1340,2023-05-02,217.11000061035156,-0.0090277127187007,-0.0309980917904256,-0.0106858611657528,2023-05-02,2023-05-04,2023-05-08
2018-12-14,COP,COP:2018-12-13,2018-12-13,66.12999725341797,65.2699966430664,65.77800025939942,66.12000274658203,66.29000091552734,64.30999755859375,64.55000305175781,68.78160018920899,-0.042454647468505025,-0.0033157682857962723,240,2018-12-17,64.56999969482422,-0.0224562609538881,-0.0509524691199753,-0.0738733232198857,2018-12-17,2018-12-19,2018-12-21
2019-04-11,COP,COP:2019-04-10,2019-04-10,66.97000122070312,65.69999694824219,66.91900024414062,66.63999938964844,67.5999984741211,65.72000122070312,66.37000274658203,67.78020004272462,-0.011755035895079424,-0.013841884710878438,320,2019-04-12,67.55999755859375,-0.002812238290076,-0.0254588703797893,-0.024570694089726,2019-04-12,2019-04-16,2019-04-18
2020-08-25,COP,COP:2020-08-24,2020-08-24,38.869998931884766,38.15999984741211,39.07399978637695,39.40999984741211,39.45000076293945,38.45000076293945,38.849998474121094,40.44419998168945,-0.04105671385043885,-0.01942483525781158,666,2020-08-26,38.83000183105469,-0.03270668034705,-0.0115889966963524,-0.0430080325751356,2020-08-26,2020-08-28,2020-09-01
2020-09-18,COP,COP:2020-09-17,2020-09-17,36.09000015258789,35.08000183105469,36.10800018310547,35.79999923706055,36.45000076293945,35.400001525878906,35.869998931884766,38.25879997253418,-0.057908965472630136,-0.007971437795847414,683,2020-09-21,34.810001373291016,-0.0129273411429604,-0.0542948328004336,-0.0318874049572214,2020-09-21,2020-09-23,2020-09-25
2020-10-06,COP,COP:2020-10-05,2020-10-05,34.279998779296875,33.06999969482422,33.79099960327149,34.880001068115234,35.08000183105469,33.119998931884766,33.29999923706055,36.553799896240236,-0.06551230935565988,-0.00232834195673981,695,2020-10-07,33.470001220703125,0.0256946692257544,0.0495966473519369,0.0421272720641534,2020-10-07,2020-10-09,2020-10-13
2021-08-26,COP,COP:2021-08-25,2021-08-25,56.02000045776367,55.40999984741211,55.35050029754639,55.75,56.09000015258789,54.959999084472656,55.130001068115234,57.315200119018556,-0.024639936107513694,-0.020458090523521988,919,2021-08-27,55.790000915527344,0.0170281546397153,-0.0046603716071655,0.0145186869564706,2021-08-27,2021-08-31,2021-09-02
