Group,Direction,Horizon,Ticker,N,Action_Mean,Directional_Mean,Directional_Contribution_Sum
A_GAP_UP,LONG,5,MSFT,63,0.001163052028809295,0.001163052028809295,0.07327227781498558
A_GAP_UP,LONG,5,NEE,26,0.0039418027487668076,0.0039418027487668076,0.102486871467937
A_GAP_UP,LONG,5,NFLX,85,0.010241097795989673,0.010241097795989673,0.8704933126591222
A_GAP_UP,LONG,5,NKE,66,-0.006578252094569606,-0.006578252094569606,-0.434164638241594
A_GAP_UP,LONG,5,NVDA,199,0.004976467408583442,0.004976467408583442,0.990317014308105
A_GAP_UP,LONG,5,ORCL,66,0.004480780937024245,0.004480780937024245,0.2957315418436002
A_GAP_UP,LONG,5,PEP,16,0.0011773929719756104,0.0011773929719756104,0.018838287551609767
A_GAP_UP,LONG,5,PFE,39,-0.0026843712118203534,-0.0026843712118203534,-0.10469047726099379
A_GAP_UP,LONG,5,PLD,41,-0.011842101600494434,-0.011842101600494434,-0.48552616562027184
A_GAP_UP,LONG,5,TSLA,257,0.014154184348483426,0.014154184348483426,3.6376253775602407
A_GAP_UP,LONG,5,UNH,48,0.0008263740556288118,0.0008263740556288118,0.03966595467018297
A_GAP_UP,LONG,5,UPS,33,0.005462406384072707,0.005462406384072707,0.18025941067439932
A_GAP_UP,LONG,5,V,41,0.0001252853794728509,0.0001252853794728509,0.005136700558386886
A_GAP_UP,LONG,5,WMT,23,0.009256720399223182,0.009256720399223182,0.21290456918213319
A_GAP_UP,LONG,5,XOM,61,-0.012398194421796769,-0.012398194421796769,-0.7562898597296029
B_GAP_DOWN,SHORT,1,AAPL,78,0.0044493325991186005,-0.0044493325991186005,-0.34704794273125084
B_GAP_DOWN,SHORT,1,ABBV,39,0.0015114100969798993,-0.0015114100969798993,-0.05894499378221607
B_GAP_DOWN,SHORT,1,ADBE,75,-0.003386462498774752,0.003386462498774752,0.2539846874081064
B_GAP_DOWN,SHORT,1,AMD,161,0.0018974030143217365,-0.0018974030143217365,-0.30548188530579956
B_GAP_DOWN,SHORT,1,AMT,22,0.006744213898458826,-0.006744213898458826,-0.14837270576609418
B_GAP_DOWN,SHORT,1,AMZN,85,0.007408871780653583,-0.007408871780653583,-0.6297541013555545
B_GAP_DOWN,SHORT,1,AVGO,99,-0.0032030964684615004,0.0032030964684615004,0.31710655037768853
B_GAP_DOWN,SHORT,1,BA,104,-0.004047748113937237,0.004047748113937237,0.4209658038494726
B_GAP_DOWN,SHORT,1,BAC,73,0.0016474846872745529,-0.0016474846872745529,-0.12026638217104235
B_GAP_DOWN,SHORT,1,BLK,55,-0.0019337254122491754,0.0019337254122491754,0.10635489767370465
B_GAP_DOWN,SHORT,1,CAT,76,0.000983234682053308,-0.000983234682053308,-0.07472583583605141
